date,product_id,product_name,category,supplier,unit_price,unit_cost,units_sold,sales_revenue,current_stock,lead_time_days,reorder_cost,holding_cost_per_unit,region,store_id
2024-04-08,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,10,65.0,450,6,90,0.18,North,S01
2024-04-08,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,79,118.5,1440,3,50,0.05,South,S02
2024-04-08,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,74,162.8,2254,4,60,0.08,South,S02
2024-04-08,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,45,81.0,614,5,55,0.06,South,S02
2024-04-08,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,2,7.0,280,7,70,0.1,South,S02
2024-04-08,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,59,353.41,709,6,80,0.15,South,S02
2024-04-08,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,18,36.0,350,5,55,0.07,South,S02
2024-04-08,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,98,195.02,2600,4,50,0.06,South,S02
2024-04-08,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,16,72.0,385,7,75,0.12,South,S02
2024-04-08,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,104,124.8,1244,3,45,0.04,South,S02
2024-04-08,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,32,51.2,473,5,50,0.05,South,S02
2024-04-08,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,17,42.5,688,4,55,0.07,South,S02
2024-04-08,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,56,179.2,1367,5,60,0.09,South,S02
2024-04-08,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,20,42.0,540,4,52,0.06,South,S02
2024-04-08,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,21,104.79,387,7,80,0.14,South,S02
2024-04-08,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,50,125.0,1489,5,60,0.08,South,S02
2024-04-08,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,44,132.0,1064,4,55,0.09,South,S02
2024-04-08,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,13,71.5,442,7,85,0.15,South,S02
2024-04-08,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,17,118.83,273,6,90,0.18,South,S02
2024-04-08,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,60,228.0,699,5,65,0.11,South,S02
2024-04-08,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,49,107.8,2063,5,55,0.07,South,S02
2024-04-08,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,44,242.0,1807,6,80,0.16,South,S02
2024-04-08,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,25,199.75,357,8,100,0.22,South,S02
2024-04-08,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,40,180.0,424,6,70,0.13,South,S02
2024-04-08,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,47,150.4,369,5,60,0.09,South,S02
2024-04-08,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,106,222.6,2986,2,40,0.06,South,S02
2024-04-08,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,92,257.6,2350,2,40,0.07,South,S02
2024-04-08,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,78,351.0,1697,3,55,0.12,South,S02
2024-04-08,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,42,147.0,381,3,50,0.1,South,S02
2024-04-08,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,14,40.6,478,3,48,0.08,South,S02
2024-04-08,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,74,118.4,1742,2,38,0.05,South,S02
2024-04-08,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,194,349.2,3906,2,35,0.05,South,S02
2024-04-08,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,53,185.5,1380,2,45,0.09,South,S02
2024-04-08,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,37,96.2,556,2,40,0.07,South,S02
2024-04-08,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,29,92.8,736,2,42,0.08,South,S02
2024-04-08,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,11,31.9,233,2,40,0.07,South,S02
2024-04-08,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,95,399.0,1976,5,70,0.13,South,S02
2024-04-08,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,64,160.0,1063,5,55,0.08,South,S02
2024-04-08,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,70,196.0,2199,5,58,0.09,South,S02
2024-04-08,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,128,638.72,1849,4,65,0.14,South,S02
2024-04-08,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,16,104.0,619,6,90,0.18,South,S02
2024-04-08,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,114,171.0,1486,3,50,0.05,East,S03
2024-04-08,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,68,149.6,2337,4,60,0.08,East,S03
2024-04-08,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,58,104.4,1369,5,55,0.06,East,S03
2024-04-08,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,5,17.5,266,7,70,0.1,East,S03
2024-04-08,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,101,604.99,1421,6,80,0.15,East,S03
2024-04-08,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,21,42.0,292,5,55,0.07,East,S03
2024-04-08,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,53,105.47,1489,4,50,0.06,East,S03
2024-04-08,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,18,81.0,430,7,75,0.12,East,S03
2024-04-08,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,112,134.4,2880,3,45,0.04,East,S03
2024-04-08,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,12,19.2,546,5,50,0.05,East,S03
2024-04-08,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,24,60.0,841,4,55,0.07,East,S03
2024-04-08,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,65,208.0,608,5,60,0.09,East,S03
2024-04-08,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,34,71.4,635,4,52,0.06,East,S03
2024-04-08,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,15,74.85,604,7,80,0.14,East,S03
2024-04-08,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,66,165.0,1004,5,60,0.08,East,S03
2024-04-08,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,47,141.0,772,4,55,0.09,East,S03
2024-04-08,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,21,115.5,388,7,85,0.15,East,S03
2024-04-08,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,15,104.85,184,6,90,0.18,East,S03
2024-04-08,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,45,171.0,1555,5,65,0.11,East,S03
2024-04-08,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,46,101.2,1674,5,55,0.07,East,S03
2024-04-08,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,65,357.5,2098,6,80,0.16,East,S03
2024-04-08,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,17,135.83,346,8,100,0.22,East,S03
2024-04-08,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,19,85.5,814,6,70,0.13,East,S03
2024-04-08,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,29,92.8,266,5,60,0.09,East,S03
2024-04-08,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,79,165.9,3652,2,40,0.06,East,S03
2024-04-08,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,91,254.8,2509,2,40,0.07,East,S03
2024-04-08,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,52,234.0,1823,3,55,0.12,East,S03
2024-04-08,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,30,105.0,194,3,50,0.1,East,S03
2024-04-08,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,20,58.0,562,3,48,0.08,East,S03
2024-04-08,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,88,140.8,918,2,38,0.05,East,S03
2024-04-08,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,121,217.8,3813,2,35,0.05,East,S03
2024-04-08,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,52,182.0,603,2,45,0.09,East,S03
2024-04-08,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,19,49.4,1066,2,40,0.07,East,S03
2024-04-08,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,12,38.4,599,2,42,0.08,East,S03
2024-04-08,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,15,43.5,67,2,40,0.07,East,S03
2024-04-08,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,86,361.2,2609,5,70,0.13,East,S03
2024-04-08,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,71,177.5,1676,5,55,0.08,East,S03
2024-04-08,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,38,106.4,2085,5,58,0.09,East,S03
2024-04-08,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,105,523.95,1536,4,65,0.14,East,S03
2024-04-08,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,10,65.0,610,6,90,0.18,East,S03
2024-04-08,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,90,135.0,1965,3,50,0.05,West,S04
2024-04-08,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,61,134.2,1408,4,60,0.08,West,S04
2024-04-08,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,25,45.0,1455,5,55,0.06,West,S04
2024-04-08,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,20,70.0,133,7,70,0.1,West,S04
2024-04-08,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,61,365.39,1924,6,80,0.15,West,S04
2024-04-08,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,10,20.0,530,5,55,0.07,West,S04
2024-04-08,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,117,232.83,2914,4,50,0.06,West,S04
2024-04-08,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,10,45.0,427,7,75,0.12,West,S04
2024-04-08,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,119,142.8,1775,3,45,0.04,West,S04
2024-04-08,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,20,32.0,242,5,50,0.05,West,S04
2024-04-08,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,37,92.5,727,4,55,0.07,West,S04
2024-04-08,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,44,140.8,1378,5,60,0.09,West,S04
2024-04-08,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,20,42.0,432,4,52,0.06,West,S04
2024-04-08,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,24,119.76,648,7,80,0.14,West,S04
2024-04-08,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,79,197.5,1616,5,60,0.08,West,S04
2024-04-08,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,42,126.0,844,4,55,0.09,West,S04
2024-04-08,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,24,132.0,579,7,85,0.15,West,S04
2024-04-08,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,25,174.75,352,6,90,0.18,West,S04
2024-04-08,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,74,281.2,890,5,65,0.11,West,S04
2024-04-08,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,64,140.8,2052,5,55,0.07,West,S04
2024-04-08,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,54,297.0,1518,6,80,0.16,West,S04
2024-04-08,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,16,127.84,638,8,100,0.22,West,S04
2024-04-08,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,17,76.5,664,6,70,0.13,West,S04
2024-04-08,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,35,112.0,468,5,60,0.09,West,S04
2024-04-08,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,128,268.8,641,2,40,0.06,West,S04
2024-04-08,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,100,280.0,1555,2,40,0.07,West,S04
2024-04-08,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,41,184.5,891,3,55,0.12,West,S04
2024-04-08,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,26,91.0,939,3,50,0.1,West,S04
2024-04-08,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,21,60.9,399,3,48,0.08,West,S04
2024-04-08,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,59,94.4,1987,2,38,0.05,West,S04
2024-04-08,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,127,228.6,3704,2,35,0.05,West,S04
2024-04-08,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,46,161.0,274,2,45,0.09,West,S04
2024-04-08,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,26,67.6,903,2,40,0.07,West,S04
2024-04-08,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,13,41.6,626,2,42,0.08,West,S04
2024-04-08,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,13,37.7,393,2,40,0.07,West,S04
2024-04-08,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,91,382.2,979,5,70,0.13,West,S04
2024-04-08,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,56,140.0,1934,5,55,0.08,West,S04
2024-04-08,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,66,184.8,1588,5,58,0.09,West,S04
2024-04-08,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,101,503.99,2093,4,65,0.14,West,S04
2024-04-08,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,13,84.5,650,6,90,0.18,West,S04
2024-04-08,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,76,114.0,1876,3,50,0.05,Central,S05
2024-04-08,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,60,132.0,2156,4,60,0.08,Central,S05
2024-04-08,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,67,120.6,1262,5,55,0.06,Central,S05
2024-04-08,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,12,42.0,213,7,70,0.1,Central,S05
2024-04-08,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,51,305.49,963,6,80,0.15,Central,S05
2024-04-08,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,22,44.0,171,5,55,0.07,Central,S05
2024-04-08,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,62,123.38,2818,4,50,0.06,Central,S05
2024-04-08,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,25,112.5,431,7,75,0.12,Central,S05
2024-04-08,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,111,133.2,2135,3,45,0.04,Central,S05
2024-04-08,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,21,33.6,450,5,50,0.05,Central,S05
2024-04-08,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,16,40.0,831,4,55,0.07,Central,S05
2024-04-08,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,48,153.6,1000,5,60,0.09,Central,S05
2024-04-08,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,34,71.4,485,4,52,0.06,Central,S05
2024-04-08,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,30,149.7,633,7,80,0.14,Central,S05
2024-04-08,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,49,122.5,1372,5,60,0.08,Central,S05
2024-04-08,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,60,180.0,1244,4,55,0.09,Central,S05
2024-04-08,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,26,143.0,480,7,85,0.15,Central,S05
2024-04-08,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,10,69.9,146,6,90,0.18,Central,S05
2024-04-08,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,27,102.6,868,5,65,0.11,Central,S05
2024-04-08,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,60,132.0,1720,5,55,0.07,Central,S05
2024-04-08,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,70,385.0,1512,6,80,0.16,Central,S05
2024-04-08,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,25,199.75,299,8,100,0.22,Central,S05
2024-04-08,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,27,121.5,333,6,70,0.13,Central,S05
2024-04-08,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,13,41.6,359,5,60,0.09,Central,S05
2024-04-08,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,82,172.2,3584,2,40,0.06,Central,S05
2024-04-08,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,125,350.0,2320,2,40,0.07,Central,S05
2024-04-08,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,53,238.5,1590,3,55,0.12,Central,S05
2024-04-08,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,47,164.5,663,3,50,0.1,Central,S05
2024-04-08,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,31,89.9,611,3,48,0.08,Central,S05
2024-04-08,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,62,99.2,710,2,38,0.05,Central,S05
2024-04-08,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,90,162.0,3354,2,35,0.05,Central,S05
2024-04-08,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,39,136.5,1223,2,45,0.09,Central,S05
2024-04-08,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,33,85.8,1017,2,40,0.07,Central,S05
2024-04-08,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,15,48.0,625,2,42,0.08,Central,S05
2024-04-08,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,14,40.6,326,2,40,0.07,Central,S05
2024-04-08,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,91,382.2,797,5,70,0.13,Central,S05
2024-04-08,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,55,137.5,503,5,55,0.08,Central,S05
2024-04-08,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,82,229.6,1508,5,58,0.09,Central,S05
2024-04-08,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,77,384.23,1237,4,65,0.14,Central,S05
2024-04-08,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,9,58.5,553,6,90,0.18,Central,S05
2024-04-09,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,159,238.5,1835,3,50,0.05,North,S01
2024-04-09,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,102,224.4,1303,4,60,0.08,North,S01
2024-04-09,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,32,57.6,346,5,55,0.06,North,S01
2024-04-09,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,15,52.5,352,7,70,0.1,North,S01
2024-04-09,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,62,371.38,640,6,80,0.15,North,S01
2024-04-09,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,22,44.0,146,5,55,0.07,North,S01
2024-04-09,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,83,165.17,1804,4,50,0.06,North,S01
2024-04-09,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,21,94.5,381,7,75,0.12,North,S01
2024-04-09,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,96,115.2,2899,3,45,0.04,North,S01
2024-04-09,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,16,25.6,546,5,50,0.05,North,S01
2024-04-09,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,46,115.0,360,4,55,0.07,North,S01
2024-04-09,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,65,208.0,1470,5,60,0.09,North,S01
2024-04-09,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,29,60.9,526,4,52,0.06,North,S01
2024-04-09,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,38,189.62,763,7,80,0.14,North,S01
2024-04-09,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,53,132.5,564,5,60,0.08,North,S01
2024-04-09,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,33,99.0,512,4,55,0.09,North,S01
2024-04-09,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,21,115.5,580,7,85,0.15,North,S01
2024-04-09,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,14,97.86,506,6,90,0.18,North,S01
2024-04-09,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,54,205.2,507,5,65,0.11,North,S01
2024-04-09,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,100,220.0,1880,5,55,0.07,North,S01
2024-04-09,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,68,374.0,1822,6,80,0.16,North,S01
2024-04-09,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,21,167.79,542,8,100,0.22,North,S01
2024-04-09,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,14,63.0,422,6,70,0.13,North,S01
2024-04-09,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,17,54.4,611,5,60,0.09,North,S01
2024-04-09,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,105,220.5,3693,2,40,0.06,North,S01
2024-04-09,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,143,400.4,2125,2,40,0.07,North,S01
2024-04-09,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,35,157.5,1741,3,55,0.12,North,S01
2024-04-09,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,43,150.5,553,3,50,0.1,North,S01
2024-04-09,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,31,89.9,313,3,48,0.08,North,S01
2024-04-09,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,76,121.6,1629,2,38,0.05,North,S01
2024-04-09,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,156,280.8,1728,2,35,0.05,North,S01
2024-04-09,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,56,196.0,1851,2,45,0.09,North,S01
2024-04-09,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,27,70.2,757,2,40,0.07,North,S01
2024-04-09,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,22,70.4,91,2,42,0.08,North,S01
2024-04-09,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,35,101.5,368,2,40,0.07,North,S01
2024-04-09,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,68,285.6,728,5,70,0.13,North,S01
2024-04-09,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,68,170.0,625,5,55,0.08,North,S01
2024-04-09,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,56,156.8,1423,5,58,0.09,North,S01
2024-04-09,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,55,274.45,484,4,65,0.14,North,S01
2024-04-09,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,32,208.0,418,6,90,0.18,North,S01
2024-04-09,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,137,205.5,1303,3,50,0.05,South,S02
2024-04-09,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,87,191.4,2167,4,60,0.08,South,S02
2024-04-09,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,22,39.6,592,5,55,0.06,South,S02
2024-04-09,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,15,52.5,265,7,70,0.1,South,S02
2024-04-09,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,96,575.04,613,6,80,0.15,South,S02
2024-04-09,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,20,40.0,330,5,55,0.07,South,S02
2024-04-09,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,98,195.02,2502,4,50,0.06,South,S02
2024-04-09,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,13,58.5,372,7,75,0.12,South,S02
2024-04-09,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,77,92.4,1167,3,45,0.04,South,S02
