date,year,month,month_name,week,day_of_week,product_id,product_name,category,supplier,store_id,region,units_sold,current_stock,lead_time_days,unit_price,unit_cost,sales_revenue,revenue_per_unit,profit,profit_margin,reorder_cost,holding_cost_per_unit
2024-02-28,2024,2,February,9,Wednesday,P035,Rye Bread 500g,Bakery,ArtisanBake Co,S01,North,15,112,2,2.9,1.25,43.5,2.9,24.75,56.9,40.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,S01,North,107,2543,5,4.2,1.9,449.4,4.2,246.1,54.76,70.0,0.13
2024-02-28,2024,2,February,9,Wednesday,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,S01,North,53,1744,5,2.5,1.1,132.5,2.5,74.2,56.0,55.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,S01,North,61,502,5,2.8,1.2,170.8,2.8,97.6,57.14,58.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,S01,North,98,2385,4,4.99,2.1,489.02,4.99,283.22,57.92,65.0,0.14
2024-02-28,2024,2,February,9,Wednesday,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,S01,North,27,753,6,6.5,3.0,175.5,6.5,94.5,53.85,90.0,0.18
2024-02-28,2024,2,February,9,Wednesday,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,S02,South,58,1431,3,1.5,0.6,87.0,1.5,52.2,60.0,50.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P002,Orange Juice 1L,Beverages,FruitVine Co,S02,South,68,1179,4,2.2,1.1,149.6,2.2,74.8,50.0,60.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,S02,South,24,1301,5,1.8,0.75,43.2,1.8,25.2,58.33,55.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,S02,South,9,214,7,3.5,1.8,31.5,3.5,15.3,48.57,70.0,0.1
2024-02-28,2024,2,February,9,Wednesday,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,S02,South,77,2051,6,5.99,2.8,461.23,5.99,245.63,53.26,80.0,0.15
2024-02-28,2024,2,February,9,Wednesday,P006,Coconut Water 330ml,Beverages,TropicSip Co,S02,South,11,307,5,2.0,0.9,22.0,2.0,12.1,55.0,55.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P007,Potato Chips 150g,Snacks,CrunchCo Foods,S02,South,100,1195,4,1.99,0.85,199.0,1.99,114.0,57.29,50.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,S02,South,26,266,7,4.5,2.2,117.0,4.5,59.8,51.11,75.0,0.12
2024-02-28,2024,2,February,9,Wednesday,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,S02,South,126,874,3,1.2,0.55,151.2,1.2,81.9,54.17,45.0,0.04
2024-02-28,2024,2,February,9,Wednesday,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,S02,South,12,230,5,1.6,0.7,19.2,1.6,10.8,56.25,50.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,S02,South,32,613,4,2.5,1.0,80.0,2.5,48.0,60.0,55.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P012,Granola Bar 6pk,Snacks,FitSnack Co,S02,South,66,559,5,3.2,1.5,211.2,3.2,112.2,53.12,60.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P013,Pretzels 200g,Snacks,CrunchCo Foods,S02,South,19,201,4,2.1,0.95,39.9,2.1,21.85,54.76,52.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,S02,South,28,751,7,4.99,2.1,139.72,4.99,80.92,57.92,80.0,0.14
2024-02-28,2024,2,February,9,Wednesday,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,S02,South,56,574,5,2.5,1.1,140.0,2.5,78.4,56.0,60.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,S02,South,77,1246,4,3.0,1.2,231.0,3.0,138.6,60.0,55.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,S02,South,54,250,7,5.5,2.4,297.0,5.5,167.4,56.36,85.0,0.15
2024-02-28,2024,2,February,9,Wednesday,P018,Razor 5pk,Personal Care,SmoothShave Ltd,S02,South,19,575,6,6.99,3.1,132.81,6.99,73.91,55.65,90.0,0.18
2024-02-28,2024,2,February,9,Wednesday,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,S02,South,66,471,5,3.8,1.6,250.8,3.8,145.2,57.89,65.0,0.11
2024-02-28,2024,2,February,9,Wednesday,P020,Dish Soap 500ml,Household,CleanHome Ltd,S02,South,60,1157,5,2.2,0.95,132.0,2.2,75.0,56.82,55.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P021,Paper Towels 6pk,Household,PaperPlus Co,S02,South,60,866,6,5.5,2.5,330.0,5.5,180.0,54.55,80.0,0.16
2024-02-28,2024,2,February,9,Wednesday,P022,Laundry Detergent 1kg,Household,WashWell Inc,S02,South,21,769,8,7.99,3.5,167.79,7.99,94.29,56.2,100.0,0.22
2024-02-28,2024,2,February,9,Wednesday,P023,Trash Bags 20pk,Household,CleanHome Ltd,S02,South,22,698,6,4.5,2.0,99.0,4.5,55.0,55.56,70.0,0.13
2024-02-28,2024,2,February,9,Wednesday,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,S02,South,135,1118,5,3.2,1.4,432.0,3.2,243.0,56.25,60.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,S02,South,109,894,2,2.1,1.1,228.9,2.1,109.0,47.62,40.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,S02,South,98,1874,2,2.8,1.3,274.4,2.8,147.0,53.57,40.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,S02,South,78,816,3,4.5,2.2,351.0,4.5,179.4,51.11,55.0,0.12
2024-02-28,2024,2,February,9,Wednesday,P028,Butter 250g,Dairy,CreamTop Co,S02,South,49,188,3,3.5,1.8,171.5,3.5,83.3,48.57,50.0,0.1
2024-02-28,2024,2,February,9,Wednesday,P029,Cream Cheese 200g,Dairy,CreamTop Co,S02,South,33,178,3,2.9,1.4,95.7,2.9,49.5,51.72,48.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,S02,South,92,643,2,1.6,0.8,147.2,1.6,73.6,50.0,38.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P031,White Bread 800g,Bakery,BakeMaster Ltd,S02,South,145,1722,2,1.8,0.75,261.0,1.8,152.25,58.33,35.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,S02,South,59,572,2,3.5,1.6,206.5,3.5,112.1,54.29,45.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P033,Croissants 4pk,Bakery,BakeMaster Ltd,S02,South,26,1091,2,2.6,1.1,67.6,2.6,39.0,57.69,40.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P034,Muffins 6pk,Bakery,SweetBakes Inc,S02,South,26,370,2,3.2,1.4,83.2,3.2,46.8,56.25,42.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P035,Rye Bread 500g,Bakery,ArtisanBake Co,S02,South,32,554,2,2.9,1.25,92.8,2.9,52.8,56.9,40.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,S02,South,70,1496,5,4.2,1.9,294.0,4.2,161.0,54.76,70.0,0.13
2024-02-28,2024,2,February,9,Wednesday,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,S02,South,61,1996,5,2.5,1.1,152.5,2.5,85.4,56.0,55.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,S02,South,60,1076,5,2.8,1.2,168.0,2.8,96.0,57.14,58.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,S02,South,58,1534,4,4.99,2.1,289.42,4.99,167.62,57.92,65.0,0.14
2024-02-28,2024,2,February,9,Wednesday,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,S02,South,14,243,6,6.5,3.0,91.0,6.5,49.0,53.85,90.0,0.18
2024-02-28,2024,2,February,9,Wednesday,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,S03,East,150,1203,3,1.5,0.6,225.0,1.5,135.0,60.0,50.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P002,Orange Juice 1L,Beverages,FruitVine Co,S03,East,62,1131,4,2.2,1.1,136.4,2.2,68.2,50.0,60.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,S03,East,38,899,5,1.8,0.75,68.4,1.8,39.9,58.33,55.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,S03,East,26,145,7,3.5,1.8,91.0,3.5,44.2,48.57,70.0,0.1
2024-02-28,2024,2,February,9,Wednesday,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,S03,East,79,1379,6,5.99,2.8,473.21,5.99,252.01,53.26,80.0,0.15
2024-02-28,2024,2,February,9,Wednesday,P006,Coconut Water 330ml,Beverages,TropicSip Co,S03,East,15,293,5,2.0,0.9,30.0,2.0,16.5,55.0,55.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P007,Potato Chips 150g,Snacks,CrunchCo Foods,S03,East,68,2793,4,1.99,0.85,135.32,1.99,77.52,57.29,50.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,S03,East,30,250,7,4.5,2.2,135.0,4.5,69.0,51.11,75.0,0.12
2024-02-28,2024,2,February,9,Wednesday,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,S03,East,117,2085,3,1.2,0.55,140.4,1.2,76.05,54.17,45.0,0.04
2024-02-28,2024,2,February,9,Wednesday,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,S03,East,26,163,5,1.6,0.7,41.6,1.6,23.4,56.25,50.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,S03,East,41,319,4,2.5,1.0,102.5,2.5,61.5,60.0,55.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P012,Granola Bar 6pk,Snacks,FitSnack Co,S03,East,42,1272,5,3.2,1.5,134.4,3.2,71.4,53.12,60.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P013,Pretzels 200g,Snacks,CrunchCo Foods,S03,East,14,307,4,2.1,0.95,29.4,2.1,16.1,54.76,52.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,S03,East,14,988,7,4.99,2.1,69.86,4.99,40.46,57.92,80.0,0.14
2024-02-28,2024,2,February,9,Wednesday,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,S03,East,71,1985,5,2.5,1.1,177.5,2.5,99.4,56.0,60.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,S03,East,176,516,4,3.0,1.2,528.0,3.0,316.8,60.0,55.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,S03,East,44,335,7,5.5,2.4,242.0,5.5,136.4,56.36,85.0,0.15
2024-02-28,2024,2,February,9,Wednesday,P018,Razor 5pk,Personal Care,SmoothShave Ltd,S03,East,23,409,6,6.99,3.1,160.77,6.99,89.47,55.65,90.0,0.18
2024-02-28,2024,2,February,9,Wednesday,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,S03,East,43,1294,5,3.8,1.6,163.4,3.8,94.6,57.89,65.0,0.11
2024-02-28,2024,2,February,9,Wednesday,P020,Dish Soap 500ml,Household,CleanHome Ltd,S03,East,54,617,5,2.2,0.95,118.8,2.2,67.5,56.82,55.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P021,Paper Towels 6pk,Household,PaperPlus Co,S03,East,50,1095,6,5.5,2.5,275.0,5.5,150.0,54.55,80.0,0.16
2024-02-28,2024,2,February,9,Wednesday,P022,Laundry Detergent 1kg,Household,WashWell Inc,S03,East,5,753,8,7.99,3.5,39.95,7.99,22.45,56.2,100.0,0.22
2024-02-28,2024,2,February,9,Wednesday,P023,Trash Bags 20pk,Household,CleanHome Ltd,S03,East,30,437,6,4.5,2.0,135.0,4.5,75.0,55.56,70.0,0.13
2024-02-28,2024,2,February,9,Wednesday,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,S03,East,33,915,5,3.2,1.4,105.6,3.2,59.4,56.25,60.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,S03,East,117,1769,2,2.1,1.1,245.7,2.1,117.0,47.62,40.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,S03,East,52,2133,2,2.8,1.3,145.6,2.8,78.0,53.57,40.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,S03,East,47,956,3,4.5,2.2,211.5,4.5,108.1,51.11,55.0,0.12
2024-02-28,2024,2,February,9,Wednesday,P028,Butter 250g,Dairy,CreamTop Co,S03,East,24,845,3,3.5,1.8,84.0,3.5,40.8,48.57,50.0,0.1
2024-02-28,2024,2,February,9,Wednesday,P029,Cream Cheese 200g,Dairy,CreamTop Co,S03,East,21,196,3,2.9,1.4,60.9,2.9,31.5,51.72,48.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,S03,East,69,1639,2,1.6,0.8,110.4,1.6,55.2,50.0,38.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P031,White Bread 800g,Bakery,BakeMaster Ltd,S03,East,177,1786,2,1.8,0.75,318.6,1.8,185.85,58.33,35.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,S03,East,76,1484,2,3.5,1.6,266.0,3.5,144.4,54.29,45.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P033,Croissants 4pk,Bakery,BakeMaster Ltd,S03,East,33,841,2,2.6,1.1,85.8,2.6,49.5,57.69,40.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P034,Muffins 6pk,Bakery,SweetBakes Inc,S03,East,29,237,2,3.2,1.4,92.8,3.2,52.2,56.25,42.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P035,Rye Bread 500g,Bakery,ArtisanBake Co,S03,East,15,357,2,2.9,1.25,43.5,2.9,24.75,56.9,40.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,S03,East,106,2325,5,4.2,1.9,445.2,4.2,243.8,54.76,70.0,0.13
2024-02-28,2024,2,February,9,Wednesday,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,S03,East,71,899,5,2.5,1.1,177.5,2.5,99.4,56.0,55.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,S03,East,90,953,5,2.8,1.2,252.0,2.8,144.0,57.14,58.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,S03,East,60,1167,4,4.99,2.1,299.4,4.99,173.4,57.92,65.0,0.14
2024-02-28,2024,2,February,9,Wednesday,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,S03,East,26,213,6,6.5,3.0,169.0,6.5,91.0,53.85,90.0,0.18
2024-02-28,2024,2,February,9,Wednesday,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,S04,West,98,1848,3,1.5,0.6,147.0,1.5,88.2,60.0,50.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P002,Orange Juice 1L,Beverages,FruitVine Co,S04,West,79,494,4,2.2,1.1,173.8,2.2,86.9,50.0,60.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,S04,West,28,1225,5,1.8,0.75,50.4,1.8,29.4,58.33,55.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,S04,West,26,374,7,3.5,1.8,91.0,3.5,44.2,48.57,70.0,0.1
2024-02-28,2024,2,February,9,Wednesday,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,S04,West,76,1331,6,5.99,2.8,455.24,5.99,242.44,53.26,80.0,0.15
2024-02-28,2024,2,February,9,Wednesday,P006,Coconut Water 330ml,Beverages,TropicSip Co,S04,West,12,459,5,2.0,0.9,24.0,2.0,13.2,55.0,55.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P007,Potato Chips 150g,Snacks,CrunchCo Foods,S04,West,103,1289,4,1.99,0.85,204.97,1.99,117.42,57.29,50.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,S04,West,19,343,7,4.5,2.2,85.5,4.5,43.7,51.11,75.0,0.12
2024-02-28,2024,2,February,9,Wednesday,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,S04,West,184,1334,3,1.2,0.55,220.8,1.2,119.6,54.17,45.0,0.04
2024-02-28,2024,2,February,9,Wednesday,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,S04,West,24,514,5,1.6,0.7,38.4,1.6,21.6,56.25,50.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,S04,West,27,731,4,2.5,1.0,67.5,2.5,40.5,60.0,55.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P012,Granola Bar 6pk,Snacks,FitSnack Co,S04,West,50,593,5,3.2,1.5,160.0,3.2,85.0,53.12,60.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P013,Pretzels 200g,Snacks,CrunchCo Foods,S04,West,42,766,4,2.1,0.95,88.2,2.1,48.3,54.76,52.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,S04,West,8,907,7,4.99,2.1,39.92,4.99,23.12,57.92,80.0,0.14
2024-02-28,2024,2,February,9,Wednesday,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,S04,West,66,740,5,2.5,1.1,165.0,2.5,92.4,56.0,60.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,S04,West,69,269,4,3.0,1.2,207.0,3.0,124.2,60.0,55.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,S04,West,23,432,7,5.5,2.4,126.5,5.5,71.3,56.36,85.0,0.15
2024-02-28,2024,2,February,9,Wednesday,P018,Razor 5pk,Personal Care,SmoothShave Ltd,S04,West,12,576,6,6.99,3.1,83.88,6.99,46.68,55.65,90.0,0.18
2024-02-28,2024,2,February,9,Wednesday,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,S04,West,58,972,5,3.8,1.6,220.4,3.8,127.6,57.89,65.0,0.11
2024-02-28,2024,2,February,9,Wednesday,P020,Dish Soap 500ml,Household,CleanHome Ltd,S04,West,71,924,5,2.2,0.95,156.2,2.2,88.75,56.82,55.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P021,Paper Towels 6pk,Household,PaperPlus Co,S04,West,44,601,6,5.5,2.5,242.0,5.5,132.0,54.55,80.0,0.16
2024-02-28,2024,2,February,9,Wednesday,P022,Laundry Detergent 1kg,Household,WashWell Inc,S04,West,11,332,8,7.99,3.5,87.89,7.99,49.39,56.2,100.0,0.22
2024-02-28,2024,2,February,9,Wednesday,P023,Trash Bags 20pk,Household,CleanHome Ltd,S04,West,23,290,6,4.5,2.0,103.5,4.5,57.5,55.56,70.0,0.13
2024-02-28,2024,2,February,9,Wednesday,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,S04,West,25,327,5,3.2,1.4,80.0,3.2,45.0,56.25,60.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,S04,West,160,2344,2,2.1,1.1,336.0,2.1,160.0,47.62,40.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,S04,West,71,1245,2,2.8,1.3,198.8,2.8,106.5,53.57,40.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,S04,West,48,275,3,4.5,2.2,216.0,4.5,110.4,51.11,55.0,0.12
2024-02-28,2024,2,February,9,Wednesday,P028,Butter 250g,Dairy,CreamTop Co,S04,West,44,840,3,3.5,1.8,154.0,3.5,74.8,48.57,50.0,0.1
2024-02-28,2024,2,February,9,Wednesday,P029,Cream Cheese 200g,Dairy,CreamTop Co,S04,West,17,96,3,2.9,1.4,49.3,2.9,25.5,51.72,48.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,S04,West,61,897,2,1.6,0.8,97.6,1.6,48.8,50.0,38.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P031,White Bread 800g,Bakery,BakeMaster Ltd,S04,West,145,1541,2,1.8,0.75,261.0,1.8,152.25,58.33,35.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,S04,West,65,978,2,3.5,1.6,227.5,3.5,123.5,54.29,45.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P033,Croissants 4pk,Bakery,BakeMaster Ltd,S04,West,48,678,2,2.6,1.1,124.8,2.6,72.0,57.69,40.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P034,Muffins 6pk,Bakery,SweetBakes Inc,S04,West,29,220,2,3.2,1.4,92.8,3.2,52.2,56.25,42.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P035,Rye Bread 500g,Bakery,ArtisanBake Co,S04,West,13,101,2,2.9,1.25,37.7,2.9,21.45,56.9,40.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,S04,West,183,680,5,4.2,1.9,768.6,4.2,420.9,54.76,70.0,0.13
2024-02-28,2024,2,February,9,Wednesday,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,S04,West,71,939,5,2.5,1.1,177.5,2.5,99.4,56.0,55.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,S04,West,45,610,5,2.8,1.2,126.0,2.8,72.0,57.14,58.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,S04,West,75,1972,4,4.99,2.1,374.25,4.99,216.75,57.92,65.0,0.14
2024-02-28,2024,2,February,9,Wednesday,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,S04,West,17,307,6,6.5,3.0,110.5,6.5,59.5,53.85,90.0,0.18
2024-02-28,2024,2,February,9,Wednesday,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,S05,Central,112,1547,3,1.5,0.6,168.0,1.5,100.8,60.0,50.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P002,Orange Juice 1L,Beverages,FruitVine Co,S05,Central,50,942,4,2.2,1.1,110.0,2.2,55.0,50.0,60.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,S05,Central,39,552,5,1.8,0.75,70.2,1.8,40.95,58.33,55.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,S05,Central,9,162,7,3.5,1.8,31.5,3.5,15.3,48.57,70.0,0.1
2024-02-28,2024,2,February,9,Wednesday,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,S05,Central,48,2079,6,5.99,2.8,287.52,5.99,153.12,53.26,80.0,0.15
2024-02-28,2024,2,February,9,Wednesday,P006,Coconut Water 330ml,Beverages,TropicSip Co,S05,Central,15,519,5,2.0,0.9,30.0,2.0,16.5,55.0,55.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P007,Potato Chips 150g,Snacks,CrunchCo Foods,S05,Central,83,1330,4,1.99,0.85,165.17,1.99,94.62,57.29,50.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,S05,Central,16,195,7,4.5,2.2,72.0,4.5,36.8,51.11,75.0,0.12
2024-02-28,2024,2,February,9,Wednesday,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,S05,Central,181,1589,3,1.2,0.55,217.2,1.2,117.65,54.17,45.0,0.04
2024-02-28,2024,2,February,9,Wednesday,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,S05,Central,16,230,5,1.6,0.7,25.6,1.6,14.4,56.25,50.0,0.05
2024-02-28,2024,2,February,9,Wednesday,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,S05,Central,45,605,4,2.5,1.0,112.5,2.5,67.5,60.0,55.0,0.07
2024-02-28,2024,2,February,9,Wednesday,P012,Granola Bar 6pk,Snacks,FitSnack Co,S05,Central,48,1643,5,3.2,1.5,153.6,3.2,81.6,53.12,60.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P013,Pretzels 200g,Snacks,CrunchCo Foods,S05,Central,22,759,4,2.1,0.95,46.2,2.1,25.3,54.76,52.0,0.06
2024-02-28,2024,2,February,9,Wednesday,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,S05,Central,35,1007,7,4.99,2.1,174.65,4.99,101.15,57.92,80.0,0.14
2024-02-28,2024,2,February,9,Wednesday,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,S05,Central,77,460,5,2.5,1.1,192.5,2.5,107.8,56.0,60.0,0.08
2024-02-28,2024,2,February,9,Wednesday,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,S05,Central,35,422,4,3.0,1.2,105.0,3.0,63.0,60.0,55.0,0.09
2024-02-28,2024,2,February,9,Wednesday,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,S05,Central,20,322,7,5.5,2.4,110.0,5.5,62.0,56.36,85.0,0.15
2024-02-28,2024,2,February,9,Wednesday,P018,Razor 5pk,Personal Care,SmoothShave Ltd,S05,Central,8,265,6,6.99,3.1,55.92,6.99,31.12,55.65,90.0,0.18
2024-02-28,2024,2,February,9,Wednesday,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,S05,Central,26,798,5,3.8,1.6,98.8,3.8,57.2,57.89,65.0,0.11
2024-02-28,2024,2,February,9,Wednesday,P020,Dish Soap 500ml,Household,CleanHome Ltd,S05,Central,65,680,5,2.2,0.95,143.0,2.2,81.25,56.82,55.0,0.07
